day,susceptible,crowd,quitted,loyal
25.2000,172654.165296,99798.145036,26866.205433,677.254464
25.2500,171931.008186,100310.987378,27071.317361,682.418553
25.3000,171207.186049,100823.417181,27277.480200,687.609003
25.3500,170482.735721,101335.398511,27484.693065,692.825792
25.4000,169757.694145,101846.895408,27692.955002,698.068894
25.4500,169032.098358,102357.871891,27902.264981,703.338280
25.5000,168305.985483,102868.291967,28112.621897,708.633922
25.5500,167579.392723,103378.119642,28324.024573,713.955787
25.6000,166852.357353,103887.318922,28536.471758,719.303844
25.6500,166124.916712,104395.853830,28749.962127,724.678056
25.7000,165397.108192,104903.688404,28964.494280,730.078387
25.7500,164668.969236,105410.786715,29180.066746,735.504797
25.8000,163940.537324,105917.112866,29396.677978,740.957247
25.8500,163211.849968,106422.631007,29614.326357,746.435693
25.9000,162482.944703,106927.305338,29833.010189,751.940092
25.9500,161753.859080,107431.100120,30052.727708,757.470396
26.0000,161024.630657,107933.979680,30273.477074,763.026558
26.0500,160295.296991,108435.908424,30495.256375,768.608528
26.1000,159565.895631,108936.850838,30718.063624,774.216254
26.1500,158836.464108,109436.771502,30941.896765,779.849682
26.2000,158107.039928,109935.635094,31166.753665,785.508756
26.2500,157377.660567,110433.406399,31392.632122,791.193420
26.3000,156648.363455,110930.050316,31619.529861,796.903615
26.3500,155919.185979,111425.531870,31847.444534,802.639278
26.4000,155190.165463,111919.816211,32076.373724,808.400348
26.4500,154461.339173,112412.868631,32306.314939,814.186759
26.5000,153732.744297,112904.654566,32537.265620,819.998446
26.5500,153004.417945,113395.139603,32769.223134,825.835341
26.6000,152276.397140,113884.289491,33002.184780,831.697372
26.6500,151548.718806,114372.070148,33236.147785,837.584469
26.7000,150821.419766,114858.447665,33471.109308,843.496558
26.7500,150094.536732,115343.388315,33707.066439,849.433564
26.8000,149368.106296,115826.858561,33944.016196,855.395409
26.8500,148642.164923,116308.825064,34181.955531,861.382015
26.9000,147916.748946,116789.254687,34420.881328,867.393302
26.9500,147191.894557,117268.114503,34660.790403,873.429187
27.0000,146467.637798,117745.371804,34901.679503,879.489587
27.0500,145744.014557,118220.994106,35143.545310,885.574415
27.1000,145021.060557,118694.949154,35386.384439,891.683585
27.1500,144298.811354,119167.204934,35630.193440,897.817008
27.2000,143577.302324,119637.729672,35874.968796,903.974593
27.2500,142856.568660,120106.491846,36120.706927,910.156248
27.3000,142136.645367,120573.460193,36367.404187,916.361879
27.3500,141417.567249,121038.603710,36615.056867,922.591390
27.4000,140699.368907,121501.891663,36863.661194,928.844686
27.4500,139982.084732,121963.293596,37113.213334,935.121666
27.5000,139265.748896,122422.779330,37363.709389,941.422231
27.5500,138550.395351,122880.318976,37615.145400,947.746278
27.6000,137836.057814,123335.882936,37867.517347,954.093706
27.6500,137122.769772,123789.441908,38120.821150,960.464408
27.7000,136410.564464,124240.966898,38375.052668,966.858279
27.7500,135699.474885,124690.429215,38630.207704,973.275211
27.8000,134989.533776,125137.800486,38886.281999,979.715094
27.8500,134280.773616,125583.052656,39143.271238,986.177818
27.9000,133573.226621,126026.157992,39401.171048,992.663269
27.9500,132866.924735,126467.089092,39659.977000,999.171336
28.0000,132161.899628,126905.818885,39919.684609,1005.701903
28.0500,131458.182686,127342.320640,40180.289335,1012.254852
28.1000,130755.805011,127776.567966,40441.786583,1018.830067
28.1500,130054.797411,128208.534821,40704.171706,1025.427429
28.2000,129355.190400,128638.195512,40967.440000,1032.046816
28.2500,128657.014190,129065.524701,41231.586714,1038.688107
28.3000,127960.298688,129490.497409,41496.607041,1045.351179
28.3500,127265.073489,129913.089020,41762.496126,1052.035907
28.4000,126571.367875,130333.275281,42029.249063,1058.742166
28.4500,125879.210808,130751.032313,42296.860895,1065.469829
28.5000,125188.630929,131166.336606,42565.326619,1072.218767
28.5500,124499.656549,131579.165028,42834.641183,1078.988851
28.6000,123812.315651,131989.494825,43104.799488,1085.779951
28.6500,123126.635882,132397.303626,43375.796389,1092.591936
28.7000,122442.644550,132802.569443,43647.626695,1099.424671
28.7500,121760.368624,133205.270678,43920.285171,1106.278024
28.8000,121079.834727,133605.386121,44193.766538,1113.151858
28.8500,120401.069131,134002.894954,44468.065473,1120.046039
28.9000,119724.097762,134397.776755,44743.176612,1126.960428
28.9500,119048.946188,134790.011498,45019.094549,1133.894888
29.0000,118375.639622,135179.579556,45295.813837,1140.849279
29.0500,117704.202916,135566.461700,45573.328990,1147.823460
29.1000,117034.660561,135950.639106,45851.634482,1154.817292
29.1500,116367.036685,136332.093353,46130.724749,1161.830630
29.2000,115701.355045,136710.806423,46410.594192,1168.863333
29.2500,115037.639035,137086.760706,46691.237171,1175.915255
29.3000,114375.911673,137459.938998,46972.648014,1182.986253
29.3500,113716.195607,137830.324506,47254.821012,1190.076180
29.4000,113058.513111,138197.900844,47537.750424,1197.184889
29.4500,112402.886083,138562.652035,47821.430475,1204.312233
29.5000,111749.336042,138924.562515,48105.855357,1211.458064
29.5500,111097.884129,139283.617129,48391.019230,1218.622232
29.6000,110448.551106,139639.801135,48676.916225,1225.804587
29.6500,109801.357354,139993.100201,48963.540443,1233.004979
29.7000,109156.322872,140343.500407,49250.885955,1240.223256
29.7500,108513.467275,140690.988246,49538.946805,1247.459267
29.8000,107872.809796,141035.550619,49827.717008,1254.712858
29.8500,107234.369283,141377.174841,50117.190554,1261.983875
29.9000,106598.164201,141715.848637,50407.361409,1269.272166
29.9500,105964.212630,142051.560142,50698.223510,1276.577575
30.0000,105332.532264,142384.297900,50989.770773,1283.899947
30.0500,104703.140412,142714.050863,51281.997091,1291.239125
30.1000,104076.053999,143040.808393,51574.896335,1298.594954
30.1500,103451.289566,143364.560256,51868.462352,1305.967277
30.2000,102828.863268,143685.296626,52162.688971,1313.355936
30.2500,102208.790874,144003.008081,52457.570001,1320.760773
30.3000,101591.087775,144317.685599,52753.099231,1328.181629
30.3500,100975.768972,144629.320565,53049.270433,1335.618346
30.4000,100362.849089,144937.904759,53346.077361,1343.070765
30.4500,99752.342366,145243.430362,53643.513752,1350.538725
30.5000,99144.262663,145545.889952,53941.573330,1358.022067
30.5500,98538.623460,145845.276500,54240.249801,1365.520629
30.6000,97935.437858,146141.583372,54539.536859,1373.034252
30.6500,97334.718583,146434.804323,54839.428184,1380.562774
30.7000,96736.477982,146724.933497,55139.917444,1388.106034
30.7500,96140.728030,147011.965426,55440.998295,1395.663869
30.8000,95547.480326,147295.895024,55742.664383,1403.236119
30.8500,94956.746102,147576.717588,56044.909342,1410.822620
30.9000,94368.536216,147854.428794,56347.726799,1418.423209
30.9500,93782.861160,148129.024694,56651.110371,1426.037726
31.0000,93199.731059,148400.501716,56955.053669,1433.666005
31.0500,92619.155675,148668.856657,57259.550295,1441.307885
31.1000,92041.144407,148934.086684,57564.593846,1448.963203
31.1500,91465.706294,149196.189329,57870.177913,1456.631794
31.2000,90892.850017,149455.162487,58176.296083,1464.313496
31.2500,90322.583902,149711.004412,58482.941939,1472.008145
31.3000,89754.915921,149963.713715,58790.109061,1479.715577
31.3500,89189.853696,150213.289361,59097.791024,1487.435629
31.4000,88627.404499,150459.730665,59405.981405,1495.168137
31.4500,88067.575258,150703.037288,59714.673778,1502.912937
31.5000,87510.372555,150943.209236,60023.861716,1510.669866
31.5500,86955.802636,151180.246855,60333.538794,1518.438760
31.6000,86403.871404,151414.150826,60643.698587,1526.219455
31.6500,85854.584430,151644.922166,60954.334672,1534.011788
31.7000,85307.946951,151872.562219,61265.440628,1541.815595
31.7500,84763.963877,152097.072659,61577.010038,1549.630713
31.8000,84222.639790,152318.455479,61889.036489,1557.456979
31.8500,83683.978948,152536.712991,62201.513570,1565.294228
31.9000,83147.985289,152751.847826,62514.434878,1573.142299
31.9500,82614.662435,152963.862922,62827.794014,1581.001028
32.0000,82084.013692,153172.761527,63141.584587,1588.870252
32.0500,81556.042057,153378.547192,63455.800209,1596.749810
32.1000,81030.750217,153581.223768,63770.434505,1604.639538
32.1500,80508.140557,153780.795402,64085.481105,1612.539274
32.2000,79988.215159,153977.266534,64400.933648,1620.448857
32.2500,79470.975808,154170.641892,64716.785783,1628.368125
32.3000,78956.423994,154360.926486,65033.031168,1636.296916
32.3500,78444.560917,154548.125610,65349.663473,1644.235070
32.4000,77935.387488,154732.244831,65666.676378,1652.182425
32.4500,77428.904335,154913.289989,65984.063576,1660.138821
32.5000,76925.111804,155091.267193,66301.818771,1668.104098
32.5500,76424.009965,155266.182816,66619.935679,1676.078095
32.6000,75925.598614,155438.043491,66938.408033,1684.060655
32.6500,75429.877278,155606.856104,67257.229575,1692.051616
32.7000,74936.845215,155772.627798,67576.394065,1700.050821
32.7500,74446.501421,155935.365959,67895.895276,1708.058111
32.8000,73958.844635,156095.078220,68215.726997,1716.073328
32.8500,73473.873336,156251.772450,68535.883034,1724.096314
32.9000,72991.585755,156405.456757,68856.357208,1732.126913
32.9500,72511.979872,156556.139477,69177.143356,1740.164967
33.0000,72035.053423,156703.829175,69498.235334,1748.210320
33.0500,71560.803903,156848.534639,69819.627016,1756.262817
33.1000,71089.228569,156990.264875,70141.312293,1764.322302
33.1500,70620.324445,157129.029103,70463.285075,1772.388621
33.2000,70154.088323,157264.836754,70785.539292,1780.461618
33.2500,69690.516770,157397.697468,71108.068892,1788.541140
33.3000,69229.606131,157527.621084,71430.867845,1796.627034
33.3500,68771.352530,157654.617640,71753.930139,1804.719146
33.4000,68315.751877,157778.697369,72077.249784,1812.817325
33.4500,67862.799868,157899.870695,72400.820812,1820.921419
33.5000,67412.491993,158018.148225,72724.637275,1829.031276
33.5500,66964.823537,158133.540752,73048.693248,1837.146747
33.6000,66519.789583,158246.059244,73372.982828,1845.267680
33.6500,66077.385018,158355.714844,73697.500135,1853.393927
33.7000,65637.604535,158462.518865,74022.239310,1861.525338
33.7500,65200.442637,158566.482786,74347.194521,1869.661765
33.8000,64765.893640,158667.618248,74672.359957,1877.803061
33.8500,64333.951678,158765.937051,74997.729831,1885.949079
33.9000,63904.610705,158861.451149,75323.298382,1894.099672
33.9500,63477.864501,158954.172644,75649.059873,1902.254694
34.0000,63053.706671,159044.113789,75975.008590,1910.414001
34.0500,62632.130654,159131.286976,76301.138848,1918.577447
34.1000,62213.129722,159215.704738,76627.444984,1926.744889
34.1500,61796.696987,159297.379742,76953.921363,1934.916184
34.2000,61382.825403,159376.324786,77280.562376,1943.091189
34.2500,60971.507766,159452.552797,77607.362438,1951.269762
34.3000,60562.736725,159526.076826,77934.315994,1959.451762
34.3500,60156.504779,159596.910043,78261.417514,1967.637050
34.4000,59752.804282,159665.065735,78588.661496,1975.825484
34.4500,59351.627449,159730.557303,78916.042463,1984.016926
34.5000,58952.966355,159793.398257,79243.554970,1992.211238
34.5500,58556.812941,159853.602213,79571.193594,2000.408282
34.6000,58163.159018,159911.182888,79898.952946,2008.607920
34.6500,57771.996269,159966.154100,80226.827661,2016.810018
34.7000,57383.316251,160018.529762,80554.812404,2025.014439
34.7500,56997.110399,160068.323879,80882.901869,2033.221049
34.8000,56613.370033,160115.550545,81211.090778,2041.429713
34.8500,56232.086354,160160.223939,81539.373881,2049.640299
34.9000,55853.250454,160202.358322,81867.745961,2057.852673
34.9500,55476.853313,160241.968035,82196.201825,2066.066705
35.0000,55102.885809,160279.067492,82524.736314,2074.282263
35.0500,54731.338713,160313.671184,82853.344297,2082.499217
35.1000,54362.202699,160345.793666,83182.020671,2090.717437
35.1500,53995.468344,160375.449564,83510.760365,2098.936795
35.2000,53631.126129,160402.653564,83839.558339,2107.157162
35.2500,53269.166447,160427.420414,84168.409579,2115.378412
35.3000,52909.579599,160449.764917,84497.309107,2123.600419
35.3500,52552.355804,160469.701931,84826.251970,2131.823056
35.4000,52197.485198,160487.246368,85155.233250,2140.046198
35.4500,51844.957835,160502.413183,85484.248056,2148.269723
35.5000,51494.763695,160515.217381,85813.291530,2156.493506
35.5500,51146.892682,160525.674007,86142.358843,2164.717425
35.6000,50801.334628,160533.798148,86471.445199,2172.941358
35.6500,50458.079298,160539.604927,86800.545832,2181.165184
35.7000,50117.116390,160543.109500,87129.656006,2189.388784
35.7500,49778.435536,160544.327059,87458.771018,2197.612037
35.8000,49442.026310,160543.272821,87787.886195,2205.834827
35.8500,49107.878226,160539.962031,88116.996895,2214.057034
35.9000,48775.980741,160534.409960,88446.098507,2222.278541
35.9500,48446.323260,160526.631897,88775.186454,2230.499234
36.0000,48118.895135,160516.643154,89104.256188,2238.718996
36.0500,47793.685670,160504.459058,89433.303191,2246.937713
36.1000,47470.684122,160490.094950,89762.322980,2255.155271
36.1500,47149.879703,160473.566182,90091.311101,2263.371557
36.2000,46831.261585,160454.888120,90420.263133,2271.586460
36.2500,46514.818899,160434.076132,90749.174684,2279.799868
36.3000,46200.540738,160411.145596,91078.041397,2288.011670
36.3500,45888.416159,160386.111890,91406.858944,2296.221757
36.4000,45578.434188,160358.990394,91735.623029,2304.430020
36.4500,45270.583818,160329.796487,92064.329389,2312.636351
36.5000,44964.854014,160298.545544,92392.973789,2320.840643
36.5500,44661.233713,160265.252937,92721.552030,2329.042789
36.6000,44359.711828,160229.934027,93050.059942,2337.242684
36.6500,44060.277247,160192.604170,93378.493386,2345.440222
36.7000,43762.918839,160153.278706,93706.848255,2353.635300
36.7500,43467.625453,160111.972968,94035.120475,2361.827814
36.8000,43174.385920,160068.702268,94363.306002,2370.017662
36.8500,42883.189057,160023.481905,94691.400822,2378.204743
36.9000,42594.023666,159976.327159,95019.400956,2386.388956
36.9500,42306.878538,159927.253289,95347.302452,2394.570200
37.0000,42021.742452,159876.275534,95675.101393,2402.748376
37.0500,41738.604181,159823.409107,96002.793891,2410.923386
37.1000,41457.452491,159768.669196,96330.376090,2419.095133
37.1500,41178.276140,159712.070965,96657.844165,2427.263519
37.2000,40901.063885,159653.629547,96985.194322,2435.428448
37.2500,40625.804481,159593.360046,97312.422797,2443.589826
37.3000,40352.486683,159531.277534,97639.525859,2451.747557
37.3500,40081.099245,159467.397051,97966.499806,2459.901549
37.4000,39811.630926,159401.733603,98293.340968,2468.051707
37.4500,39544.070487,159334.302160,98620.045706,2476.197940
37.5000,39278.406697,159265.117653,98946.610409,2484.340158
37.5500,39014.628331,159194.194979,99273.031501,2492.478268
37.6000,38752.724172,159121.548991,99599.305431,2500.612181
37.6500,38492.683011,159047.194504,99925.428684,2508.741810
37.7000,38234.493654,158971.146289,100251.397771,2516.867064
37.7500,37978.144917,158893.419076,100577.209236,2524.987857
37.8000,37723.625629,158814.027547,100902.859652,2533.104102
37.8500,37470.924635,158732.986341,101228.345622,2541.215713
37.9000,37220.030796,158650.310051,101553.663779,2549.322606
37.9500,36970.932990,158566.013219,101878.810786,2557.424695
38.0000,36723.620113,158480.110340,102203.783336,2565.521897
38.0500,36478.081080,158392.615860,102528.578151,2573.614129
38.1000,36234.304829,158303.544172,102853.191983,2581.701310
38.1500,35992.280318,158212.909618,103177.621614,2589.783357
38.2000,35751.996527,158120.726487,103501.863854,2597.860190
38.2500,35513.442461,158027.009016,103825.915544,2605.931730
38.3000,35276.607149,157931.771384,104149.773552,2613.997897
38.3500,35041.479648,157835.027717,104473.434778,2622.058612
38.4000,34808.049037,157736.792085,104796.896147,2630.113799
38.4500,34576.304428,157637.078498,105120.154615,2638.163380
38.5000,34346.234959,157535.900911,105443.207168,2646.207280
38.5500,34117.829796,157433.273219,105766.050818,2654.245421
38.6000,33891.078137,157329.209259,106088.682607,2662.277731
38.6500,33665.969212,157223.722804,106411.099604,2670.304135
38.7000,33442.492280,157116.827572,106733.298908,2678.324559
38.7500,33220.636636,157008.537214,107055.277644,2686.338932
38.8000,33000.391607,156898.865322,107377.032966,2694.347181
38.8500,32781.746553,156787.825426,107698.562057,2702.349235
38.9000,32564.690871,156675.430989,108019.862125,2710.345023
38.9500,32349.213993,156561.695414,108340.930407,2718.334477
39.0000,32135.305386,156446.632037,108661.764169,2726.317527
39.0500,31922.954556,156330.254131,108982.360700,2734.294104
39.1000,31712.151044,156212.574902,109302.717321,2742.264141
39.1500,31502.884434,156093.607491,109622.831377,2750.227572
39.2000,31295.144343,155973.364972,109942.700241,2758.184329
39.2500,31088.920431,155851.860351,110262.321311,2766.134347
39.3000,30884.202398,155729.106571,110581.692015,2774.077561
39.3500,30680.979983,155605.116502,110900.809803,2782.013908
39.4000,30479.242967,155479.902949,111219.672156,2789.943323
39.4500,30278.981172,155353.478649,111538.276578,2797.865743
39.5000,30080.184464,155225.856267,111856.620600,2805.781107
39.5500,29882.842748,155097.048404,112174.701779,2813.689353
39.6000,29686.945976,154967.067586,112492.517697,2821.590419
39.6500,29492.484140,154835.926273,112810.065963,2829.484247
39.7000,29299.447277,154703.636855,113127.344210,2837.370775
39.7500,29107.825470,154570.211649,113444.350098,2845.249945
39.8000,28917.608845,154435.662905,113761.081310,2853.121699
39.8500,28728.787572,154300.002799,114077.535556,2860.985979
39.9000,28541.351870,154163.243438,114393.710570,2868.842728
39.9500,28355.291999,154025.396859,114709.604111,2876.691889
40.0000,28170.598268,153886.475024,115025.213963,2884.533408
40.0500,27987.261033,153746.489828,115340.537932,2892.367228
40.1000,27805.270695,153605.453091,115655.573853,2900.193295
40.1500,27624.617702,153463.376563,115970.319580,2908.011555
40.2000,27445.292550,153320.271922,116284.772994,2915.821955
40.2500,27267.285782,153176.150772,116598.932000,2923.624442
40.3000,27090.587990,153031.024648,116912.794525,2931.418964
40.3500,26915.189812,152884.905011,117226.358522,2939.205470
40.4000,26741.081934,152737.803251,117539.621965,2946.983908
40.4500,26568.255094,152589.730684,117852.582852,2954.754228
40.5000,26396.700074,152440.698555,118165.239205,2962.516382
40.5500,26226.407709,152290.718037,118477.589068,2970.270318
40.6000,26057.368878,152139.800230,118789.630508,2978.015989
40.6500,25889.574514,151987.956161,119101.361616,2985.753347
40.7000,25723.015596,151835.196785,119412.780503,2993.482345
40.7500,25557.683155,151681.532986,119723.885305,3001.202935
40.8000,25393.568268,151526.975575,120034.674178,3008.915072
40.8500,25230.662065,151371.535289,120345.145301,3016.618709
40.9000,25068.955724,151215.222796,120655.296876,3024.313802
40.9500,24908.440473,151058.048688,120965.127126,3032.000306
41.0000,24749.107591,150900.023489,121274.634294,3039.678177
41.0500,24590.948404,150741.157647,121583.816648,3047.347371
41.1000,24433.954292,150581.461542,121892.672473,3055.007845
41.1500,24278.116683,150420.945479,122201.200080,3062.659558
41.2000,24123.427054,150259.619693,122509.397797,3070.302467
41.2500,23969.876935,150097.494346,122817.263974,3077.936530
41.3000,23817.457903,149934.579531,123124.796984,3085.561708
41.3500,23666.161588,149770.885266,123431.995218,3093.177959
41.4000,23515.979670,149606.421502,123738.857088,3100.785244
41.4500,23366.903876,149441.198115,124045.381027,3108.383524
41.5000,23218.925987,149275.224913,124351.565488,3115.972760
41.5500,23072.037832,149108.511632,124657.408943,3123.552914
41.6000,22926.231293,148941.067936,124962.909886,3131.123948
41.6500,22781.498297,148772.903422,125268.066829,3138.685825
41.7000,22637.830827,148604.027615,125572.878304,3146.238508
41.7500,22495.220911,148434.449968,125877.342863,3153.781960
41.8000,22353.660631,148264.179867,126181.459076,3161.316148
41.8500,22213.142117,148093.226628,126485.225533,3168.841033
41.9000,22073.657549,147921.599497,126788.640845,3176.356584
41.9500,21935.199157,147749.307650,127091.703637,3183.862764
42.0000,21797.759221,147576.360195,127394.412558,3191.359540
42.0500,21661.330071,147402.766171,127696.766272,3198.846879
42.1000,21525.904085,147228.534549,127998.763464,3206.324748
42.1500,21391.473693,147053.674230,128300.402834,3213.793115
42.2000,21258.031372,146878.194050,128601.683104,3221.251948
42.2500,21125.569649,146702.102774,128902.603012,3228.701214
42.3000,20994.081102,146525.409102,129203.161314,3236.140884
42.3500,20863.558355,146348.121664,129503.356784,3243.570927
42.4000,20733.994084,146170.249026,129803.188213,3250.991312
42.4500,20605.381012,145991.799685,130102.654411,3258.402010
42.5000,20477.711910,145812.782072,130401.754203,3265.802991
42.5500,20350.979600,145633.204553,130700.486435,3273.194228
42.6000,20225.176951,145453.075426,130998.849965,3280.575691
42.6500,20100.296880,145272.402925,131296.843673,3287.947353
42.7000,19976.332352,145091.195218,131594.466451,3295.309186
42.7500,19853.276382,144909.460408,131891.717213,3302.661163
42.8000,19731.122030,144727.206533,132188.594884,3310.003258
42.8500,19609.862405,144544.441566,132485.098410,3317.335443
42.9000,19489.490664,144361.173418,132781.226751,3324.657695
42.9500,19370.000012,144177.409934,133076.978883,3331.969986
43.0000,19251.383698,143993.158894,133372.353799,3339.272293
43.0500,19133.635022,143808.428020,133667.350506,3346.564589
43.1000,19016.747328,143623.224964,133961.968031,3353.846853
43.1500,18900.714007,143437.557322,134256.205411,3361.119058
43.2000,18785.528498,143251.432623,134550.061704,3368.381183
43.2500,18671.184285,143064.858336,134843.535978,3375.633204
43.3000,18557.674899,142877.841868,135136.627321,3382.875099
43.3500,18444.993916,142690.390564,135429.334832,3390.106845
43.4000,18333.134957,142502.511708,135721.657630,3397.328420
43.4500,18222.091691,142314.212524,136013.594843,3404.539804
43.5000,18111.857830,142125.500175,136305.145619,3411.740974
43.5500,18002.427133,141936.381764,136596.309116,3418.931910
43.6000,17893.793401,141746.864334,136887.084511,3426.112593
43.6500,17785.950484,141556.954869,137177.470992,3433.283001
43.7000,17678.892274,141366.660293,137467.467763,3440.443115
43.7500,17572.612706,141175.987473,137757.074041,3447.592916
43.8000,17467.105761,140984.943215,138046.289058,3454.732386
43.8500,17362.365463,140793.534269,138335.112059,3461.861505
43.9000,17258.385882,140601.767326,138623.542304,3468.980255
43.9500,17155.161128,140409.649021,138911.579065,3476.088619
44.0000,17052.685357,140217.185929,139199.221629,3483.186579
44.0500,16950.952765,140024.384572,139486.469296,3490.274118
44.1000,16849.957594,139831.251412,139773.321379,3497.351218
44.1500,16749.694127,139637.792857,140059.777205,3504.417864
44.2000,16650.156689,139444.015259,140345.836112,3511.474040
44.2500,16551.339648,139249.924914,140631.497453,3518.519729
44.3000,16453.237414,139055.528064,140916.760595,3525.554915
44.3500,16355.844438,138860.830895,141201.624913,3532.579585
44.4000,16259.155213,138665.839538,141486.089800,3539.593723
44.4500,16163.164272,138470.560073,141770.154659,3546.597314
44.5000,16067.866191,138274.998523,142053.818904,3553.590344
44.5500,15973.255585,138079.160860,142337.081964,3560.572800
44.6000,15879.327111,137883.053001,142619.943279,3567.544667
44.6500,15786.075465,137686.680811,142902.402300,3574.505933
44.7000,15693.495383,137490.050103,143184.458493,3581.456584
44.7500,15601.581644,137293.166638,143466.111333,3588.396608
44.8000,15510.329061,137096.036126,143747.360308,3595.325992
44.8500,15419.732492,136898.664223,144028.204916,3602.244725
44.9000,15329.786830,136701.056538,144308.644670,3609.152793
44.9500,15240.487009,136503.218625,144588.679091,3616.050187
45.0000,15151.828002,136305.155992,144868.307713,3622.936895
45.0500,15063.804820,136106.874093,145147.530081,3629.812905
45.1000,14976.412510,135908.378335,145426.345750,3636.678208
45.1500,14889.646161,135709.674075,145704.754289,3643.532792
45.2000,14803.500896,135510.766622,145982.755275,3650.376648
45.2500,14717.971879,135311.661233,146260.348297,3657.209765
45.3000,14633.054308,135112.363121,146537.532955,3664.032135
45.3500,14548.743420,134912.877449,146814.308858,3670.843748
45.4000,14465.034488,134713.209332,147090.675627,3677.644595
45.4500,14381.922823,134513.363838,147366.632895,3684.434668
45.5000,14299.403770,134313.345989,147642.180301,3691.213957
45.5500,14217.472713,134113.160759,147917.317499,3697.982455
45.6000,14136.125068,133912.813077,148192.044150,3704.740153
45.6500,14055.356291,133712.307825,148466.359925,3711.487044
45.7000,13975.161871,133511.649840,148740.264507,3718.223121
45.7500,13895.537331,133310.843913,149013.757588,3724.948376
45.8000,13816.478232,133109.894790,149286.838869,3731.662802
45.8500,13737.980168,132908.807175,149559.508062,3738.366393
45.9000,13660.038767,132707.585724,149831.764887,3745.059143
45.9500,13582.649693,132506.235050,150103.609075,3751.741044
46.0000,13505.808642,132304.759724,150375.040366,3758.412091
46.0500,13429.511346,132103.164272,150646.058508,3765.072278
46.1000,13353.753567,131901.453177,150916.663260,3771.721600
46.1500,13278.531105,131699.630881,151186.854390,3778.360051
46.2000,13203.839790,131497.701781,151456.631674,3784.987626
46.2500,13129.675485,131295.670234,151725.994898,3791.604322
46.3000,13056.034088,131093.540555,151994.943855,3798.210132
46.3500,12982.911526,130891.317015,152263.478350,3804.805053
46.4000,12910.303761,130689.003848,152531.598194,3811.389080
46.4500,12838.206785,130486.605244,152799.303207,3817.962209
46.5000,12766.616623,130284.125354,153066.593219,3824.524438
46.5500,12695.529332,130081.568288,153333.468068,3831.075761
46.6000,12624.940999,129878.938116,153599.927599,3837.616177
46.6500,12554.847743,129676.238869,153865.971667,3844.145682
46.7000,12485.245713,129473.474540,154131.600134,3850.664272
46.7500,12416.131089,129270.649080,154396.812871,3857.171947
46.8000,12347.500081,129067.766402,154661.609757,3863.668702
46.8500,12279.348932,128864.830384,154925.990677,3870.154535
46.9000,12211.673910,128661.844861,155189.955527,3876.629446
46.9500,12144.471318,128458.813634,155453.504210,3883.093431
47.0000,12077.737484,128255.740464,155716.636634,3889.546489
47.0500,12011.468769,128052.629077,155979.352719,3895.988619
47.1000,11945.661560,127849.483160,156241.652390,3902.419819
47.1500,11880.312276,127646.306364,156503.535579,3908.840089
47.2000,11815.417362,127443.102305,156765.002228,3915.249427
47.2500,11750.973293,127239.874562,157026.052283,3921.647833
47.3000,11686.976572,127036.626677,157286.685700,3928.035306
47.3500,11623.423730,126833.362158,157546.902441,3934.411846
47.4000,11560.311325,126630.084478,157806.702475,3940.777453
47.4500,11497.635945,126426.797074,158066.085780,3947.132126
47.5000,11435.394203,126223.503349,158325.052339,3953.475867
47.5500,11373.582741,126020.206673,158583.602142,3959.808675
47.6000,11312.198226,125816.910378,158841.735187,3966.130550
47.6500,11251.237353,125613.617766,159099.451477,3972.441495
47.7000,11190.696845,125410.332105,159356.751024,3978.741509
47.7500,11130.573449,125207.056627,159613.633846,3985.030593
47.8000,11070.863939,125003.794535,159870.099966,3991.308749
47.8500,11011.565117,124800.548996,160126.149415,3997.575979
47.9000,10952.673807,124597.323145,160381.782230,4003.832283
47.9500,10894.186863,124394.120087,160636.998455,4010.077664
48.0000,10836.101160,124190.942893,160891.798140,4016.312124
48.0500,10778.413602,123987.794603,161146.181341,4022.535664
48.1000,10721.121116,123784.678226,161400.148120,4028.748286
48.1500,10664.220655,123581.596739,161653.698545,4034.949994
48.2000,10607.709195,123378.553088,161906.832692,4041.140789
48.2500,10551.583738,123175.550190,162159.550641,4047.320674
48.3000,10495.841310,122972.590930,162411.852478,4053.489652
48.3500,10440.478960,122769.678163,162663.738295,4059.647727
48.4000,10385.493763,122566.814716,162915.208192,4065.794900
48.4500,10330.882815,122364.003383,163166.262271,4071.931176
48.5000,10276.643238,122161.246931,163416.900643,4078.056557
48.5500,10222.772177,121958.548099,163667.123423,4084.171048
48.6000,10169.266798,121755.909593,163916.930732,4090.274652
48.6500,10116.124292,121553.334095,164166.322695,4096.367373
48.7000,10063.341873,121350.824256,164415.299446,4102.449214
48.7500,10010.916776,121148.382698,164663.861122,4108.520181
48.8000,9958.846260,120946.012018,164912.007864,4114.580276
48.8500,9907.127606,120743.714783,165159.739821,4120.629505
48.9000,9855.758115,120541.493533,165407.057146,4126.667872
48.9500,9804.735114,120339.350781,165653.959998,4132.695382
49.0000,9754.055948,120137.289013,165900.448540,4138.712039
49.0500,9703.717985,119935.310689,166146.522940,4144.717849
49.1000,9653.718614,119733.418240,166392.183372,4150.712815
49.1500,9604.055246,119531.614074,166637.430015,4156.696945
49.2000,9554.725314,119329.900571,166882.263052,4162.670242
49.2500,9505.726268,119128.280086,167126.682671,4168.632712
49.3000,9457.055583,118926.754946,167370.689066,4174.584360
49.3500,9408.710752,118725.327456,167614.282433,4180.525193
